learning_rate,m,n,mu,rho,alpha,num_iters,train_loss,test_loss,best_train_loss,best_test_loss,train_corr,test_corr,best_train_corr,best_test_corr,model
0.008,103,103,0.2778222222222222,0.4444555555555556,1.9,40000,0.03900997713208199,0.05136709287762642,0.03900997713208199,0.05021956562995911,0.968967211834702,0.4274617299336621,0.968967211834702,0.5196731692781589,rf
0.008,103,103,0.2778222222222222,0.3889111111111111,1.9,40000,0.039011839777231216,0.05136511102318764,0.039011839777231216,0.05020156875252724,0.9689340516405022,0.4276643976952931,0.9689340516405022,0.5206758265648465,rf
0.008,103,103,0.2778222222222222,0.3333666666666667,1.9,40000,0.039013221859931946,0.05136216431856155,0.039013221859931946,0.05017758905887604,0.9689204792875468,0.4280472194254092,0.9689204792875468,0.5218195028517696,rf
0.008,103,103,0.2778222222222222,0.2778222222222222,1.9,40000,0.03901481255888939,0.05136006698012352,0.03901481255888939,0.050143539905548096,0.9688755897309834,0.4282486900489265,0.9688755897309834,0.5235967662177058,rf
0.008,103,103,0.2778222222222222,0.2222777777777778,1.9,40000,0.03901944682002068,0.0513589046895504,0.03901944682002068,0.0501096136868,0.9687866754363338,0.4283009654409126,0.9687866754363338,0.5262681163302239,rf
0.008,103,103,0.2778222222222222,0.16673333333333334,1.9,40000,0.03901847079396248,0.051356494426727295,0.03901847079396248,0.05008776485919952,0.9687538205517064,0.42844928496854057,0.9687538205517064,0.5289748465877676,rf
0.008,103,103,0.2778222222222222,0.11118888888888888,1.9,40000,0.03901820257306099,0.0513564869761467,0.03901820257306099,0.050090473145246506,0.9687807994027062,0.4283934303033655,0.9687807994027062,0.5281528113423923,rf
0.008,103,103,0.2778222222222222,0.05564444444444444,1.9,40000,0.03902026265859604,0.051356498152017586,0.03902026265859604,0.05018142610788345,0.9687101865696957,0.4282740505268768,0.9687101865696957,0.5190439556346891,rf
0.008,103,103,0.2778222222222222,0.0001,1.9,40000,0.039864659309387214,0.05121628940105438,0.039864659309387214,0.050410419702529914,0.9551620787189604,0.43379151910536906,0.9551620787189604,0.4969382117360934,rf
0.008,103,103,0.2222777777777778,0.5,1.9,40000,0.0365651398897171,0.05109092220664024,0.0365651398897171,0.04970144107937813,0.974043578271323,0.4341293449369977,0.974043578271323,0.5290663098740281,rf
0.008,103,103,0.2222777777777778,0.4444555555555556,1.9,40000,0.036567263305187225,0.05108984187245369,0.036567263305187225,0.04967663437128067,0.9740210614011496,0.4342160680066336,0.9740210614011496,0.5307182249885725,rf
0.008,103,103,0.2222777777777778,0.3889111111111111,1.9,40000,0.036570370197296136,0.05108827352523804,0.036570370197296136,0.04965101927518845,0.9739943621239132,0.4343878769695245,0.9739943621239132,0.532120265040586,rf
0.008,103,103,0.2222777777777778,0.3333666666666667,1.9,40000,0.03657418489456177,0.05108533799648285,0.03657418489456177,0.049627292901277535,0.9739534815156616,0.4347138970460371,0.9739534815156616,0.5332325888780567,rf
0.008,103,103,0.2222777777777778,0.2778222222222222,1.9,40000,0.03657669946551323,0.0510823130607605,0.03657669946551323,0.049596011638641364,0.9738972647456584,0.4349823464240925,0.9738972647456584,0.5344359081496535,rf
0.008,103,103,0.2222777777777778,0.2222777777777778,1.9,40000,0.03658117353916168,0.051080789417028434,0.03658117353916168,0.049555722624063485,0.9738168977081524,0.4349784209267742,0.9738168977081524,0.5365158435544951,rf
0.008,103,103,0.2222777777777778,0.16673333333333334,1.9,40000,0.0365808829665184,0.051078449934720986,0.0365808829665184,0.04952399805188179,0.9737746813873922,0.43506324989968215,0.9737746813873922,0.5391450012931008,rf
0.008,103,103,0.2222777777777778,0.11118888888888888,1.9,40000,0.03657899796962738,0.0510777123272419,0.03657899796962738,0.049516845494508736,0.9738129450942328,0.4350578697505404,0.9738129450942328,0.5388924861277657,rf
0.008,103,103,0.2222777777777778,0.05564444444444444,1.9,40000,0.0365818589925766,0.051077600568532944,0.0365818589925766,0.04959218576550484,0.9737562661634442,0.4349342861766933,0.9737562661634442,0.5321175193605777,rf
0.008,103,103,0.2222777777777778,0.0001,1.9,40000,0.03757983073592186,0.05090330913662911,0.03757983073592186,0.04990386217832565,0.9607111576140768,0.4403793135967848,0.9607111576140768,0.5077170005016188,rf
0.008,103,103,0.16673333333333334,0.5,1.9,40000,0.033150512725114815,0.05072573572397232,0.033150512725114815,0.04893895611166954,0.9798782594001502,0.4426732345138428,0.9798782594001502,0.5420291305158476,rf
0.008,103,103,0.16673333333333334,0.4444555555555556,1.9,40000,0.03315326198935509,0.0507231242954731,0.03315326198935509,0.04890888556838036,0.9798526782751,0.4429279135525825,0.9798526782751,0.5441887979428753,rf
0.008,103,103,0.16673333333333334,0.3889111111111111,1.9,40000,0.033156722784042365,0.050720199942588806,0.033156722784042365,0.04886820539832115,0.9798252556331476,0.44317871516487256,0.9798252556331476,0.5465667971171732,rf
0.008,103,103,0.16673333333333334,0.3333666666666667,1.9,40000,0.033161189407110214,0.0507175549864769,0.033161189407110214,0.048828933387994766,0.9797923687080334,0.44336645624340976,0.9797923687080334,0.5485310177059513,rf
0.008,103,103,0.16673333333333334,0.2778222222222222,1.9,40000,0.03316646814346313,0.05071592330932617,0.03316646814346313,0.04879961535334587,0.9797263270201786,0.4434472126804574,0.9797263270201786,0.5496997108708219,rf
0.008,103,103,0.16673333333333334,0.2222777777777778,1.9,40000,0.03317002207040787,0.050714708864688866,0.03317002207040787,0.04876722022891045,0.979662042987788,0.4433851971167713,0.979662042987788,0.5508550301439323,rf
0.008,103,103,0.16673333333333334,0.16673333333333334,1.9,40000,0.03317039459943772,0.05071358010172844,0.03317039459943772,0.04872707650065422,0.9796213156296828,0.4432493985140577,0.9796213156296828,0.5525848160098185,rf
0.008,103,103,0.16673333333333334,0.11118888888888888,1.9,40000,0.033168233931064606,0.05071045830845833,0.033168233931064606,0.048706382513046265,0.9796343045661312,0.4433957636334454,0.9796343045661312,0.5524139997531381,rf
0.008,103,103,0.16673333333333334,0.05564444444444444,1.9,40000,0.03316807374358177,0.05071071535348892,0.03316807374358177,0.048753950744867325,0.9796309831201132,0.4432760995134447,0.9796309831201132,0.5478379099078615,rf
0.008,103,103,0.16673333333333334,0.0001,1.9,40000,0.03441544994711876,0.050477590411901474,0.03441544994711876,0.04916304349899292,0.967031414252954,0.4484577131522178,0.967031414252954,0.5225224262541731,rf
0.008,103,103,0.11118888888888888,0.5,1.9,40000,0.028008004650473598,0.0502166748046875,0.028008004650473598,0.04775390774011612,0.986637063831476,0.45396650897981605,0.986637063831476,0.5595544821481958,rf
0.008,103,103,0.11118888888888888,0.4444555555555556,1.9,40000,0.028012601658701897,0.0502135343849659,0.028012601658701897,0.04771141707897186,0.9866072177239658,0.4541663518191658,0.9866072177239658,0.5620413978106787,rf
0.008,103,103,0.11118888888888888,0.3889111111111111,1.9,40000,0.02801957912743092,0.050209254026412964,0.02801957912743092,0.04766083136200905,0.9865644467130849,0.4543704522729517,0.9865644467130849,0.5648694108545922,rf
0.008,103,103,0.11118888888888888,0.3333666666666667,1.9,40000,0.02802788838744164,0.050204042345285416,0.02802788838744164,0.04759328067302704,0.9865055119524859,0.4545673522017302,0.9865055119524859,0.5682545388329545,rf
0.008,103,103,0.11118888888888888,0.2778222222222222,1.9,40000,0.02803387120366096,0.05020187795162201,0.02803387120366096,0.047526050359010696,0.9864513533555148,0.4545107464786264,0.9864513533555148,0.5712562018714608,rf
0.008,103,103,0.11118888888888888,0.2222777777777778,1.9,40000,0.02803607285022736,0.05020235851407051,0.02803607285022736,0.04748883098363876,0.9864129221997919,0.4542880260052119,0.9864129221997919,0.5726226042110241,rf
0.008,103,103,0.11118888888888888,0.16673333333333334,1.9,40000,0.028036581352353096,0.05020508542656898,0.028036581352353096,0.04747387021780014,0.9863965835822802,0.4538580908412882,0.9863965835822802,0.5728005402080348,rf
0.008,103,103,0.11118888888888888,0.11118888888888888,1.9,40000,0.028036251664161682,0.050199013203382485,0.028036251664161682,0.04745129123330116,0.9863657861002624,0.4541855976782311,0.9863657861002624,0.5710764317101293,rf
0.008,103,103,0.11118888888888888,0.05564444444444444,1.9,40000,0.028033353388309482,0.05020059645175934,0.028033353388309482,0.0474882535636425,0.9864036072617908,0.4540762391306579,0.9864036072617908,0.566772518452543,rf
0.008,103,103,0.11118888888888888,0.0001,1.9,40000,0.029659828171133995,0.049863167107105255,0.029659828171133995,0.04799017682671547,0.9749095109457916,0.4580861907372539,0.9749095109457916,0.5433086176423659,rf
0.008,103,103,0.05564444444444444,0.5,1.9,40000,0.019380662590265274,0.049417790025472634,0.019380662590265274,0.045801617205142975,0.9938892758136332,0.4689064937683742,0.9938892758136332,0.5749850232676376,rf
0.008,103,103,0.05564444444444444,0.4444555555555556,1.9,40000,0.01938716322183609,0.04941769689321518,0.01938716322183609,0.04573612660169602,0.99385636594256,0.468539879229533,0.99385636594256,0.577939017457629,rf
0.008,103,103,0.05564444444444444,0.3889111111111111,1.9,40000,0.019395461305975914,0.049415774643421166,0.019395461305975914,0.04563406854867935,0.9938128034638904,0.4681670070585396,0.9938128034638904,0.5828742967318677,rf
0.008,103,103,0.05564444444444444,0.3333666666666667,1.9,40000,0.01940357312560081,0.04941071569919586,0.01940357312560081,0.04549038782715797,0.9937682387832398,0.468034222625368,0.9937682387832398,0.5897280202179986,rf
0.008,103,103,0.05564444444444444,0.2778222222222222,1.9,40000,0.019408445805311203,0.04940472915768624,0.019408445805311203,0.04533786699175835,0.9937299112108334,0.4680422505509231,0.9937299112108334,0.5964420112917828,rf
0.008,103,103,0.05564444444444444,0.2222777777777778,1.9,40000,0.01940733939409256,0.04940082505345345,0.01940733939409256,0.0452115461230278,0.9937138679326628,0.4679817329279694,0.9937138679326628,0.6008358849356588,rf
0.008,103,103,0.05564444444444444,0.16673333333333334,1.9,40000,0.01939498074352741,0.04940518364310265,0.01939498074352741,0.04515429586172104,0.9937522197422468,0.468084890160151,0.9937522197422468,0.6021143068473773,rf
0.008,103,103,0.05564444444444444,0.11118888888888888,1.9,40000,0.019393622875213627,0.04940250515937805,0.019393622875213627,0.045152798295021064,0.9937171764380422,0.4683212953940647,0.9937171764380422,0.6002874754308114,rf
0.008,103,103,0.05564444444444444,0.05564444444444444,1.9,40000,0.01937507651746273,0.04939023405313492,0.01937507651746273,0.04533825442194939,0.993789275187165,0.4694871120763268,0.993789275187165,0.5936367929689242,rf
0.008,103,103,0.05564444444444444,0.0001,1.9,40000,0.021847190335392952,0.04876764491200447,0.021847190335392952,0.04593638703227043,0.983836686068718,0.4708714944023809,0.983836686068718,0.5671980462430837,rf
0.008,103,103,0.0001,0.5,1.9,40000,0.0005099398549646139,0.055926389992237084,0.0005099398549646139,0.0461762584745884,0.9999651677994372,0.4590332056178779,0.9999651677994372,0.5260893657235347,rf
0.008,103,103,0.0001,0.4444555555555556,1.9,40000,0.0005157930427230895,0.05617321655154228,0.0005157930427230895,0.04622166231274605,0.9999641360868268,0.4561805595581967,0.9999641360868268,0.5259048864212328,rf
0.008,103,103,0.0001,0.3889111111111111,1.9,40000,0.0005551243084482849,0.05653133988380433,0.0005551243084482849,0.04624086990952492,0.9999570763622398,0.4521350222059871,0.9999570763622398,0.5256244284923387,rf
0.008,103,103,0.0001,0.3333666666666667,1.9,40000,0.0005892368499189615,0.05714543163776398,0.0005892368499189615,0.046268854290246964,0.9999508043678836,0.4476985761528869,0.9999508043678836,0.5251621685898252,rf
0.008,103,103,0.0001,0.2778222222222222,1.9,40000,0.000559511361643672,0.05702054873108864,0.000559511361643672,0.04631137102842331,0.9999564808724498,0.4487025631563862,0.9999564808724498,0.5244598754303539,rf
0.008,103,103,0.0001,0.2222777777777778,1.9,40000,0.0005361660150811076,0.056435097008943565,0.0005361660150811076,0.04637782648205757,0.9999607963102112,0.4630936648018696,0.9999607963102112,0.5232786437003788,rf
0.008,103,103,0.0001,0.16673333333333334,1.9,40000,0.0005425496492534876,0.05609943345189095,0.0005425496492534876,0.046489067375659936,0.9999601580126608,0.4784281085099562,0.9999601580126608,0.5212618789674791,rf
0.008,103,103,0.0001,0.11118888888888888,1.9,40000,0.0005183329340070486,0.05563194677233696,0.0005183329340070486,0.04670441523194313,0.9999643205484948,0.4896201117995516,0.9999643205484948,0.5172736663312063,rf
0.008,103,103,0.0001,0.05564444444444444,1.9,40000,0.0005273164715617894,0.056852146983146674,0.0005273164715617894,0.047238316386938095,0.9999622987368304,0.4599776536256432,0.9999622987368304,0.5288961409032882,rf
0.008,103,103,0.0001,0.0001,1.9,40000,0.002276616869494319,0.06298569589853288,0.002276616869494319,0.051212213933467865,0.9991609170263692,0.4041759281438807,0.9991609170263692,0.4689808342564572,rf
0.008,103,103,0.5,0.5,2.0,40000,0.04444215074181557,0.05202459543943405,0.04444215074181557,0.05139851197600365,0.9528335419725428,0.411144694850272,0.9528335419725428,0.4920437178564382,rf
0.008,103,103,0.5,0.4444555555555556,2.0,40000,0.044444270431995385,0.05202260240912437,0.044444270431995385,0.051387384533882134,0.9527235546455632,0.4113861291177997,0.9527235546455632,0.4929157279394714,rf
0.008,103,103,0.5,0.3889111111111111,2.0,40000,0.04444541782140732,0.05202089250087738,0.04444541782140732,0.05136922374367714,0.9526289700645928,0.4115602003762289,0.9526289700645928,0.4945019066946268,rf
0.008,103,103,0.5,0.3333666666666667,2.0,40000,0.04444510862231255,0.05202008411288261,0.04444510862231255,0.051346931606531136,0.9525484270964558,0.4115044048051533,0.9525484270964558,0.4967802482658748,rf
0.008,103,103,0.5,0.2778222222222222,2.0,40000,0.044441498816013336,0.05201910063624382,0.044441498816013336,0.05132488161325455,0.9525123233524448,0.4114777743498945,0.9525123233524448,0.4991343030668976,rf
0.008,103,103,0.5,0.2222777777777778,2.0,40000,0.044435787945985794,0.05201898515224457,0.044435787945985794,0.05130763351917267,0.9525930148975572,0.4114781134398288,0.9525930148975572,0.5015596306429762,rf
0.008,103,103,0.5,0.16673333333333334,2.0,40000,0.0444318950176239,0.0520191490650177,0.0444318950176239,0.05130041763186455,0.9527286609759832,0.4113693137126944,0.9527286609759832,0.5036867514187575,rf
0.008,103,103,0.5,0.11118888888888888,2.0,40000,0.04442978650331497,0.05201930180191994,0.04442978650331497,0.05131115764379501,0.9527937706335082,0.4111613749682022,0.9527937706335082,0.5021249845044334,rf
0.008,103,103,0.5,0.05564444444444444,2.0,40000,0.044425155967473984,0.052017435431480415,0.044425155967473984,0.05136014148592949,0.9528068234921344,0.4113590059567258,0.9528068234921344,0.4907078228897537,rf
0.008,103,103,0.5,0.0001,2.0,40000,0.045179393142461784,0.05190090090036392,0.045179393142461784,0.05148795619606972,0.93115792065029,0.4211946080448649,0.93115792065029,0.4712796555903656,rf
0.008,103,103,0.4444555555555556,0.5,2.0,40000,0.04350840300321579,0.05189917981624603,0.04350840300321579,0.05119458213448525,0.9558135280304596,0.4146140506109909,0.9558135280304596,0.4974113394940152,rf
0.008,103,103,0.4444555555555556,0.4444555555555556,2.0,40000,0.04351077601313591,0.0518973134458065,0.04351077601313591,0.051182907074689865,0.9557197885013128,0.41485236387504537,0.9557197885013128,0.4982627626682386,rf
0.008,103,103,0.4444555555555556,0.3889111111111111,2.0,40000,0.04351206123828888,0.05189547687768936,0.04351206123828888,0.05116559937596321,0.9556236193482815,0.4150253992111164,0.9556236193482815,0.4993598551980966,rf
0.008,103,103,0.4444555555555556,0.3333666666666667,2.0,40000,0.04351143166422844,0.05189460888504982,0.04351143166422844,0.05114106833934784,0.9555532507325348,0.41496051250341376,0.9555532507325348,0.5014450993562454,rf
0.008,103,103,0.4444555555555556,0.2778222222222222,2.0,40000,0.0435074083507061,0.05189371109008789,0.0435074083507061,0.05111560970544815,0.9555291425299144,0.41487981406736296,0.9555291425299144,0.5038153551982787,rf
0.008,103,103,0.4444555555555556,0.2222777777777778,2.0,40000,0.04350045323371887,0.05189353600144386,0.04350045323371887,0.051094606518745415,0.9556110707615392,0.4148714361893341,0.9556110707615392,0.5062784978354377,rf
0.008,103,103,0.4444555555555556,0.16673333333333334,2.0,40000,0.04349629580974579,0.05189359560608864,0.04349629580974579,0.05108354240655899,0.955725496702226,0.4148011473413252,0.955725496702226,0.5087044108819702,rf
0.008,103,103,0.4444555555555556,0.11118888888888888,2.0,40000,0.043493594974279404,0.05189378187060356,0.043493594974279404,0.05108889192342758,0.9558175401481424,0.41461383255091694,0.9558175401481424,0.5078961215184666,rf
0.008,103,103,0.4444555555555556,0.05564444444444444,2.0,40000,0.043486200273036964,0.05189302936196327,0.043486200273036964,0.05115189030766487,0.955881966758928,0.4146717410137988,0.955881966758928,0.4956513779261178,rf
0.008,103,103,0.4444555555555556,0.0001,2.0,40000,0.04432303830981255,0.0517602413892746,0.04432303830981255,0.05129087716341019,0.9343479435640814,0.4246494300725812,0.9343479435640814,0.4763148935194922,rf
0.008,103,103,0.3889111111111111,0.5,2.0,40000,0.04237158596515656,0.0517498105764389,0.04237158596515656,0.05094654113054276,0.95914956558563,0.4186270398667724,0.95914956558563,0.5035725633219182,rf
0.008,103,103,0.3889111111111111,0.4444555555555556,2.0,40000,0.04237384721636772,0.0517481304705143,0.04237384721636772,0.05093226209282875,0.9590803248727175,0.4188566135685747,0.9590803248727175,0.5045931487147111,rf
0.008,103,103,0.3889111111111111,0.3889111111111111,2.0,40000,0.042374935001134865,0.05174653977155685,0.042374935001134865,0.05091629177331925,0.9590052804689636,0.4190164351715967,0.9590052804689636,0.5054142620646981,rf
0.008,103,103,0.3889111111111111,0.3333666666666667,2.0,40000,0.042373843491077416,0.05174564942717552,0.042373843491077416,0.050890501588582986,0.9589496991763391,0.4189697419033339,0.9589496991763391,0.5069482874971296,rf
0.008,103,103,0.3889111111111111,0.2778222222222222,2.0,40000,0.04236956685781479,0.051744993776082986,0.04236956685781479,0.050861198455095284,0.958940393972611,0.4188403857568713,0.958940393972611,0.5092428016293052,rf
0.008,103,103,0.3889111111111111,0.2222777777777778,2.0,40000,0.04236121475696564,0.051744673401117325,0.04236121475696564,0.05083565041422844,0.95901801837871,0.4188032336629846,0.95901801837871,0.5117557225713244,rf
0.008,103,103,0.3889111111111111,0.16673333333333334,2.0,40000,0.0423567034304142,0.051744557917118066,0.0423567034304142,0.05081988498568535,0.9591018588168048,0.4187788570755112,0.9591018588168048,0.5144267883574484,rf
0.008,103,103,0.3889111111111111,0.11118888888888888,2.0,40000,0.042353492230176926,0.05174463614821434,0.042353492230176926,0.05081899836659432,0.9592105462075562,0.4186233091958211,0.9592105462075562,0.5143176392060466,rf
0.008,103,103,0.3889111111111111,0.05564444444444444,2.0,40000,0.04234471917152405,0.051744628697633736,0.04234471917152405,0.05089721456170082,0.9593006531529884,0.4186628690460106,0.9593006531529884,0.5021642295289228,rf
0.008,103,103,0.3889111111111111,0.0001,2.0,40000,0.04328146576881409,0.05159179493784905,0.04328146576881409,0.051051314920187,0.9379881845695368,0.4286209759299786,0.9379881845695368,0.4821071023799001,rf
0.008,103,103,0.3333666666666667,0.5,2.0,40000,0.040955714881420135,0.051569174975156784,0.040955714881420135,0.050638098269701004,0.9629402139545368,0.4233191807992371,0.9629402139545368,0.5106775814312208,rf
0.008,103,103,0.3333666666666667,0.4444555555555556,2.0,40000,0.04095802083611488,0.05156737193465233,0.04095802083611488,0.05061908066272736,0.96288060864461,0.4235292391712033,0.96288060864461,0.5120549363661626,rf
0.008,103,103,0.3333666666666667,0.3889111111111111,2.0,40000,0.04095817357301712,0.05156627669930458,0.04095817357301712,0.05060165748000145,0.9628408931221384,0.42366135934165533,0.9628408931221384,0.5129704003746425,rf
0.008,103,103,0.3333666666666667,0.3333666666666667,2.0,40000,0.04095613211393356,0.05156572163105011,0.04095613211393356,0.050577491521835334,0.9628178615683805,0.4236461383211496,0.9628178615683805,0.5137564561705134,rf
0.008,103,103,0.3333666666666667,0.2778222222222222,2.0,40000,0.040951766073703766,0.051565520465373986,0.040951766073703766,0.05054420232772827,0.9628293250171472,0.4235046996317507,0.9628293250171472,0.5156953630428819,rf
0.008,103,103,0.3333666666666667,0.2222777777777778,2.0,40000,0.040942501276731484,0.05156469717621803,0.040942501276731484,0.05051345005631447,0.9628887998304708,0.42344783414301135,0.9628887998304708,0.5182018764540899,rf
0.008,103,103,0.3333666666666667,0.16673333333333334,2.0,40000,0.040936965495347984,0.05156448483467102,0.040936965495347984,0.05049186199903488,0.9629379180673,0.4234369221016275,0.9629379180673,0.5211084028300337,rf
0.008,103,103,0.3333666666666667,0.11118888888888888,2.0,40000,0.04093318060040474,0.05156425014138222,0.04093318060040474,0.05048372969031334,0.9630530101938238,0.4233439827309943,0.9630530101938238,0.5216370140841535,rf
0.008,103,103,0.3333666666666667,0.05564444444444444,2.0,40000,0.04092539474368096,0.05156461521983147,0.04092539474368096,0.05056411772966385,0.9630931334316838,0.42327536784827663,0.9630931334316838,0.51182661066522,rf
0.008,103,103,0.3333666666666667,0.0001,2.0,40000,0.041993938386440284,0.05138423666357994,0.041993938386440284,0.05075354874134064,0.9420619104159372,0.4334094492834431,0.9420619104159372,0.488899247340738,rf
0.008,103,103,0.2778222222222222,0.5,2.0,40000,0.039140831679105766,0.0513460785150528,0.039140831679105766,0.05024203285574913,0.9673039565144202,0.4288746629511389,0.9673039565144202,0.5190646401278346,rf
0.008,103,103,0.2778222222222222,0.4444555555555556,2.0,40000,0.039143659174442284,0.05134404823184013,0.039143659174442284,0.05021752417087555,0.9672406436498356,0.4290489720840888,0.9672406436498356,0.5208401564262419,rf
0.008,103,103,0.2778222222222222,0.3889111111111111,2.0,40000,0.03914273157715797,0.05134325847029686,0.03914273157715797,0.05019285902380943,0.967223757823306,0.4291408999972355,0.967223757823306,0.5222865183378855,rf
0.008,103,103,0.2778222222222222,0.3333666666666667,2.0,40000,0.039138898253440864,0.05134328454732895,0.039138898253440864,0.05017127096652985,0.9672416709494728,0.4291550546959171,0.9672416709494728,0.5229176952540084,rf
0.008,103,103,0.2778222222222222,0.2778222222222222,2.0,40000,0.03913366422057152,0.051343869417905814,0.03913366422057152,0.05013669654726982,0.9672866532601716,0.429036925636392,0.9672866532601716,0.5237409415838382,rf
0.008,103,103,0.2778222222222222,0.2222777777777778,2.0,40000,0.039125412702560425,0.05134216696023941,0.039125412702560425,0.050099801272153854,0.9673187155785666,0.429024271928076,0.9673187155785666,0.526010179603064,rf
0.008,103,103,0.2778222222222222,0.16673333333333334,2.0,40000,0.03911757841706276,0.05134189873933792,0.03911757841706276,0.05007120966911316,0.9673411864835506,0.42899573425390575,0.9673411864835506,0.5291345622041776,rf
0.008,103,103,0.2778222222222222,0.11118888888888888,2.0,40000,0.03911278024315834,0.05134162679314613,0.03911278024315834,0.0500546358525753,0.9674469204724836,0.4289384907923678,0.9674469204724836,0.530233043280102,rf
0.008,103,103,0.2778222222222222,0.05564444444444444,2.0,40000,0.0391048938035965,0.05134252831339836,0.0391048938035965,0.05011095479130745,0.9675002374594418,0.4286789802524256,0.9675002374594418,0.5240397097547582,rf
0.008,103,103,0.2778222222222222,0.0001,2.0,40000,0.040382523089647286,0.05111667513847351,0.040382523089647286,0.05037270113825798,0.9462512679869384,0.43943609655081295,0.9462512679869384,0.4970669291407481,rf
0.008,103,103,0.2222777777777778,0.5,2.0,40000,0.03672788292169571,0.051062270998954766,0.03672788292169571,0.049709439277648926,0.9723665323445468,0.4355466925331146,0.9723665323445468,0.5293836664851682,rf
0.008,103,103,0.2222777777777778,0.4444555555555556,2.0,40000,0.036731068044900894,0.05106016248464584,0.036731068044900894,0.04968150332570076,0.9722977519105476,0.43568280694198797,0.9722977519105476,0.5313968136242417,rf
0.008,103,103,0.2222777777777778,0.3889111111111111,2.0,40000,0.036729495972394936,0.0510595478117466,0.036729495972394936,0.04964504763484001,0.9722898314650068,0.43574450074319804,0.9722898314650068,0.5336262070743945,rf
0.008,103,103,0.2222777777777778,0.3333666666666667,2.0,40000,0.03672382235527039,0.05105985701084137,0.03672382235527039,0.04961397498846054,0.9723261385042928,0.4357801060609681,0.9723261385042928,0.5350396320460847,rf
0.008,103,103,0.2222777777777778,0.2778222222222222,2.0,40000,0.03671567887067795,0.05106121301651001,0.03671567887067795,0.04958716034889221,0.9724016642712088,0.4356884773608662,0.9724016642712088,0.5352695711966077,rf
0.008,103,103,0.2222777777777778,0.2222777777777778,2.0,40000,0.036709118634462364,0.05105991289019585,0.036709118634462364,0.04954592511057854,0.9724334904548624,0.4357127796651821,0.9724334904548624,0.5362560573018492,rf
0.008,103,103,0.2222777777777778,0.16673333333333334,2.0,40000,0.03670014441013336,0.05105743557214737,0.03670014441013336,0.0495094396173954,0.9724348126028672,0.4358911446469896,0.9724348126028672,0.5391327674297449,rf
0.008,103,103,0.2222777777777778,0.11118888888888888,2.0,40000,0.0366940014064312,0.05105894431471825,0.0366940014064312,0.04948252066969872,0.972498416445018,0.43566380422578416,0.972498416445018,0.5407540303667248,rf
0.008,103,103,0.2222777777777778,0.05564444444444444,2.0,40000,0.03668536618351936,0.05106087028980255,0.03668536618351936,0.04950600117444992,0.972580173425128,0.4352099195480561,0.972580173425128,0.5369711888782841,rf
0.008,103,103,0.2222777777777778,0.0001,2.0,40000,0.038274433463811874,0.05076548457145691,0.038274433463811874,0.04986608773469925,0.9508257858637452,0.4461581645415262,0.9508257858637452,0.5079101954924871,rf
0.008,103,103,0.16673333333333334,0.5,2.0,40000,0.033359479159116745,0.050685197114944465,0.033359479159116745,0.048958692699670785,0.9782339713797704,0.4438731672194281,0.9782339713797704,0.5412764568835378,rf
0.008,103,103,0.16673333333333334,0.4444555555555556,2.0,40000,0.03336307778954506,0.050683382898569114,0.03336307778954506,0.04891923815011978,0.9781552549672924,0.44384065776162696,0.9781552549672924,0.5444380661250973,rf
0.008,103,103,0.16673333333333334,0.3889111111111111,2.0,40000,0.033360939472913735,0.05068233981728554,0.033360939472913735,0.048873331397771835,0.9781422819446706,0.4439175039823616,0.9781422819446706,0.5475096894815341,rf
0.008,103,103,0.16673333333333334,0.3333666666666667,2.0,40000,0.033353950828313834,0.0506826788187027,0.033353950828313834,0.04881666600704193,0.9781790516708956,0.4439832475328683,0.9781790516708956,0.5505015909868097,rf
0.008,103,103,0.16673333333333334,0.2778222222222222,2.0,40000,0.03334217518568039,0.050684962421655655,0.03334217518568039,0.04877686128020287,0.97825589698206,0.4438938816812987,0.97825589698206,0.551882094470194,rf
0.008,103,103,0.16673333333333334,0.2222777777777778,2.0,40000,0.03332976251840592,0.050686925649642944,0.03332976251840592,0.04875297099351883,0.9783504399736559,0.44380419408839217,0.9783504399736559,0.5517341442705702,rf
0.008,103,103,0.16673333333333334,0.16673333333333334,2.0,40000,0.03332152962684632,0.05068036541342735,0.03332152962684632,0.04871276766061783,0.978351665117494,0.4444368486943484,0.978351665117494,0.5527386096469644,rf
0.008,103,103,0.16673333333333334,0.11118888888888888,2.0,40000,0.03331603854894638,0.050684038549661636,0.03331603854894638,0.04867332801222801,0.9783544608618856,0.4440144856068396,0.9783544608618856,0.5543432809069052,rf
0.008,103,103,0.16673333333333334,0.05564444444444444,2.0,40000,0.033311039209365845,0.050683993846178055,0.033311039209365845,0.04866743087768555,0.9783754307377704,0.4439887223283168,0.9783754307377704,0.5516462128288248,rf
0.008,103,103,0.16673333333333334,0.0001,2.0,40000,0.035272061824798584,0.05029664933681488,0.035272061824798584,0.049129992723464966,0.9574732553796664,0.45410746431752297,0.9574732553796664,0.5226111764013671,rf
0.008,103,103,0.11118888888888888,0.5,2.0,40000,0.028313828632235524,0.05015169456601143,0.028313828632235524,0.04783448204398155,0.984952098279116,0.4548178990561942,0.984952098279116,0.5537486111427208,rf
0.008,103,103,0.11118888888888888,0.4444555555555556,2.0,40000,0.02830986678600312,0.050152231007814414,0.02830986678600312,0.047783449292182915,0.9849268005998996,0.4545280943326416,0.9849268005998996,0.5572406258402745,rf
